sku_id,segment,revenue_annual,demand_volatility_cv,current_safety_stock_weeks,recommended_safety_stock_weeks,avg_weekly_demand,unit_cost,current_safety_stock_units,current_safety_stock_value,recommended_safety_stock_units,recommended_safety_stock_value,stockout_rate
SKU_3446,Low Revenue + Low Volatility,15573.67,0.0585,2.0,1.0,43,40.367502233936385,86.0,3471.61,43.0,1735.8,0.0131
SKU_3447,Low Revenue + Low Volatility,6278.01,0.072,2.0,1.0,16,57.14428680592283,32.0,1828.62,16.0,914.31,0.0154
SKU_3448,Low Revenue + Low Volatility,14751.39,0.0509,2.0,1.0,26,39.53875162745998,52.0,2056.02,26.0,1028.01,0.0113
SKU_3449,Low Revenue + Low Volatility,14804.85,0.1216,2.0,1.0,12,71.06867738138695,24.0,1705.65,12.0,852.82,0.0136
SKU_3450,Low Revenue + Low Volatility,19343.32,0.0844,2.0,1.0,38,33.279406668491276,76.0,2529.23,38.0,1264.62,0.0198
SKU_3451,Low Revenue + Low Volatility,5045.31,0.1287,2.0,1.0,31,19.287743259259464,62.0,1195.84,31.0,597.92,0.0169
SKU_3452,Low Revenue + Low Volatility,8718.99,0.0839,2.0,1.0,47,66.80910835103415,94.0,6280.06,47.0,3140.03,0.0141
SKU_3453,Low Revenue + Low Volatility,18916.87,0.1319,2.0,1.0,38,57.176354283001444,76.0,4345.4,38.0,2172.7,0.0129
SKU_3454,Low Revenue + Low Volatility,18982.01,0.0631,2.0,1.0,14,26.927363762440727,28.0,753.97,14.0,376.98,0.0231
SKU_3455,Low Revenue + Low Volatility,15808.8,0.0673,2.0,1.0,39,47.55158792295631,78.0,3709.02,39.0,1854.51,0.0212
SKU_3456,Low Revenue + Low Volatility,16486.45,0.0841,2.0,1.0,32,38.12966370156547,64.0,2440.3,32.0,1220.15,0.0269
SKU_3457,Low Revenue + Low Volatility,6372.24,0.0908,2.0,1.0,30,75.72018435049604,60.0,4543.21,30.0,2271.61,0.0137
SKU_3458,Low Revenue + Low Volatility,12708.14,0.0849,2.0,1.0,35,52.51324636444403,70.0,3675.93,35.0,1837.96,0.027
SKU_3459,Low Revenue + Low Volatility,8473.74,0.1264,2.0,1.0,30,21.087248283089412,60.0,1265.23,30.0,632.62,0.0216
SKU_3460,Low Revenue + Low Volatility,7718.27,0.0597,2.0,1.0,29,45.15039168458896,58.0,2618.72,29.0,1309.36,0.0153
SKU_3461,Low Revenue + Low Volatility,17154.55,0.0851,2.0,1.0,32,70.37897827666956,64.0,4504.25,32.0,2252.13,0.0155
SKU_3462,Low Revenue + Low Volatility,7025.57,0.1337,2.0,1.0,13,57.004766902272316,26.0,1482.12,13.0,741.06,0.0178
SKU_3463,Low Revenue + Low Volatility,12029.77,0.0567,2.0,1.0,30,68.97164532690593,60.0,4138.3,30.0,2069.15,0.0192
SKU_3464,Low Revenue + Low Volatility,19078.67,0.1442,2.0,1.0,30,27.52795197059482,60.0,1651.68,30.0,825.84,0.0117
SKU_3465,Low Revenue + Low Volatility,7787.48,0.1486,2.0,1.0,10,72.18459639332792,20.0,1443.69,10.0,721.85,0.0268
SKU_3466,Low Revenue + Low Volatility,19669.9,0.0589,2.0,1.0,24,62.892793227692046,48.0,3018.85,24.0,1509.43,0.0124
SKU_3467,Low Revenue + Low Volatility,19914.32,0.0791,2.0,1.0,26,61.02396288066551,52.0,3173.25,26.0,1586.62,0.0197
SKU_3468,Low Revenue + Low Volatility,13334.26,0.0872,2.0,1.0,23,34.2578748834467,46.0,1575.86,23.0,787.93,0.0177
SKU_3469,Low Revenue + Low Volatility,7552.14,0.1276,2.0,1.0,28,72.13606446323698,56.0,4039.62,28.0,2019.81,0.0202
SKU_3470,Low Revenue + Low Volatility,9741.57,0.1096,2.0,1.0,43,54.658556417525155,86.0,4700.64,43.0,2350.32,0.0277
SKU_3471,Low Revenue + Low Volatility,11367.39,0.1144,2.0,1.0,15,69.62876338039618,30.0,2088.86,15.0,1044.43,0.0298
SKU_3472,Low Revenue + Low Volatility,9639.86,0.1258,2.0,1.0,15,35.26800191903902,30.0,1058.04,15.0,529.02,0.0104
SKU_3473,Low Revenue + Low Volatility,9209.53,0.0618,2.0,1.0,14,20.195646374504953,28.0,565.48,14.0,282.74,0.0179
SKU_3474,Low Revenue + Low Volatility,19583.45,0.1333,2.0,1.0,16,33.26360261542256,32.0,1064.44,16.0,532.22,0.0264
SKU_3475,Low Revenue + Low Volatility,7300.47,0.1206,2.0,1.0,42,41.86850431626277,84.0,3516.95,42.0,1758.48,0.0165
SKU_3476,Low Revenue + Low Volatility,15999.92,0.1077,2.0,1.0,22,47.33851626018447,44.0,2082.89,22.0,1041.45,0.023
SKU_3477,Low Revenue + Low Volatility,5006.15,0.139,2.0,1.0,10,45.75664509980762,20.0,915.13,10.0,457.57,0.0298
SKU_3478,Low Revenue + Low Volatility,13942.74,0.12,2.0,1.0,22,48.22382147055951,44.0,2121.85,22.0,1060.92,0.0229
SKU_3479,Low Revenue + Low Volatility,18739.15,0.0702,2.0,1.0,36,68.91940356560633,72.0,4962.2,36.0,2481.1,0.0122
SKU_3480,Low Revenue + Low Volatility,9319.01,0.093,2.0,1.0,16,21.907087233171893,32.0,701.03,16.0,350.51,0.0269
SKU_3481,Low Revenue + Low Volatility,7782.89,0.0994,2.0,1.0,12,32.12359066182096,24.0,770.97,12.0,385.48,0.0293
SKU_3482,Low Revenue + Low Volatility,14775.2,0.0555,2.0,1.0,34,72.2025943304816,68.0,4909.78,34.0,2454.89,0.0243
SKU_3483,Low Revenue + Low Volatility,15689.02,0.1455,2.0,1.0,42,49.23207431908312,84.0,4135.49,42.0,2067.75,0.0184
SKU_3484,Low Revenue + Low Volatility,15320.46,0.0629,2.0,1.0,49,50.83729092587005,98.0,4982.05,49.0,2491.03,0.029
SKU_3485,Low Revenue + Low Volatility,9789.75,0.1197,2.0,1.0,26,43.464378122976655,52.0,2260.15,26.0,1130.07,0.0294
SKU_3486,Low Revenue + Low Volatility,8783.04,0.1006,2.0,1.0,23,48.428224449029734,46.0,2227.7,23.0,1113.85,0.0287
SKU_3487,Low Revenue + Low Volatility,19338.78,0.0526,2.0,1.0,46,23.865581139207084,92.0,2195.63,46.0,1097.82,0.0182
SKU_3488,Low Revenue + Low Volatility,18849.49,0.1425,2.0,1.0,32,48.28068295926898,64.0,3089.96,32.0,1544.98,0.0258
SKU_3489,Low Revenue + Low Volatility,11859.75,0.1352,2.0,1.0,33,79.80211895377818,66.0,5266.94,33.0,2633.47,0.0231
SKU_3490,Low Revenue + Low Volatility,17692.91,0.1024,2.0,1.0,38,49.6233301046929,76.0,3771.37,38.0,1885.69,0.0136
SKU_3491,Low Revenue + Low Volatility,11784.85,0.0729,2.0,1.0,47,13.108172592422124,94.0,1232.17,47.0,616.08,0.0207
SKU_3492,Low Revenue + Low Volatility,11365.84,0.0622,2.0,1.0,36,65.75049510454619,72.0,4734.04,36.0,2367.02,0.025
SKU_3493,Low Revenue + Low Volatility,7351.44,0.0863,2.0,1.0,47,37.75328001063713,94.0,3548.81,47.0,1774.4,0.0279
SKU_3494,Low Revenue + Low Volatility,11396.09,0.0755,2.0,1.0,49,20.757330395109328,98.0,2034.22,49.0,1017.11,0.0273
SKU_3495,Low Revenue + Low Volatility,13061.25,0.1007,2.0,1.0,32,70.3763864358684,64.0,4504.09,32.0,2252.04,0.0131
SKU_3496,Low Revenue + Low Volatility,5337.56,0.1466,2.0,1.0,40,23.85812788744773,80.0,1908.65,40.0,954.33,0.0198
SKU_3497,Low Revenue + Low Volatility,11661.7,0.1075,2.0,1.0,45,74.45371729009733,90.0,6700.83,45.0,3350.42,0.0196
SKU_3498,Low Revenue + Low Volatility,16720.34,0.139,2.0,1.0,26,40.925754330982386,52.0,2128.14,26.0,1064.07,0.028
SKU_3499,Low Revenue + Low Volatility,15200.69,0.1151,2.0,1.0,46,61.995358432479,92.0,5703.57,46.0,2851.79,0.01
SKU_3500,Low Revenue + Low Volatility,14527.35,0.0975,2.0,1.0,12,48.28970952369644,24.0,1158.95,12.0,579.48,0.0248
SKU_3501,Low Revenue + Low Volatility,18643.33,0.1355,2.0,1.0,45,27.96387627406595,90.0,2516.75,45.0,1258.37,0.0224
SKU_3502,Low Revenue + Low Volatility,5270.48,0.0971,2.0,1.0,14,56.97631221471431,28.0,1595.34,14.0,797.67,0.0284
SKU_3503,Low Revenue + Low Volatility,13355.71,0.1369,2.0,1.0,24,77.05387856231036,48.0,3698.59,24.0,1849.29,0.0191
SKU_3504,Low Revenue + Low Volatility,16810.23,0.0792,2.0,1.0,15,63.87458767539887,30.0,1916.24,15.0,958.12,0.0232
SKU_3505,Low Revenue + Low Volatility,13120.03,0.0629,2.0,1.0,19,52.28125976026247,38.0,1986.69,19.0,993.34,0.0295
SKU_3506,Low Revenue + Low Volatility,9858.43,0.1355,2.0,1.0,41,79.34396757860996,82.0,6506.21,41.0,3253.1,0.0249
SKU_3507,Low Revenue + Low Volatility,7043.76,0.1087,2.0,1.0,32,28.57286671398793,64.0,1828.66,32.0,914.33,0.0113
SKU_3508,Low Revenue + Low Volatility,18313.45,0.1389,2.0,1.0,26,14.363904153661316,52.0,746.92,26.0,373.46,0.0134
SKU_3509,Low Revenue + Low Volatility,12061.44,0.1438,2.0,1.0,29,12.249160628115176,58.0,710.45,29.0,355.23,0.0264
SKU_3510,Low Revenue + Low Volatility,18171.73,0.0554,2.0,1.0,24,59.74815156911588,48.0,2867.91,24.0,1433.96,0.0167
SKU_3511,Low Revenue + Low Volatility,13787.78,0.1001,2.0,1.0,31,68.11626553139195,62.0,4223.21,31.0,2111.6,0.0241
SKU_3512,Low Revenue + Low Volatility,15112.88,0.0875,2.0,1.0,15,54.45703762391687,30.0,1633.71,15.0,816.86,0.024
SKU_3513,Low Revenue + Low Volatility,17063.92,0.1126,2.0,1.0,13,73.35186182102389,26.0,1907.15,13.0,953.57,0.0299
SKU_3514,Low Revenue + Low Volatility,14887.33,0.1294,2.0,1.0,32,58.858323313794436,64.0,3766.93,32.0,1883.47,0.0194
SKU_3515,Low Revenue + Low Volatility,10970.82,0.0781,2.0,1.0,28,35.96682524863144,56.0,2014.14,28.0,1007.07,0.0248
SKU_3516,Low Revenue + Low Volatility,12704.5,0.1057,2.0,1.0,40,22.688080414091715,80.0,1815.05,40.0,907.52,0.011
SKU_3517,Low Revenue + Low Volatility,17045.68,0.1209,2.0,1.0,12,74.72532349914094,24.0,1793.41,12.0,896.7,0.0193
SKU_3518,Low Revenue + Low Volatility,10604.75,0.0634,2.0,1.0,37,17.251800499823563,74.0,1276.63,37.0,638.32,0.0137
SKU_3519,Low Revenue + Low Volatility,10821.82,0.1314,2.0,1.0,12,48.00918826224838,24.0,1152.22,12.0,576.11,0.0268
SKU_3520,Low Revenue + Low Volatility,6435.35,0.1106,2.0,1.0,23,31.980554769145815,46.0,1471.11,23.0,735.55,0.0268
SKU_3521,Low Revenue + Low Volatility,18718.77,0.145,2.0,1.0,27,28.999050526377076,54.0,1565.95,27.0,782.97,0.0147
SKU_3522,Low Revenue + Low Volatility,6365.54,0.084,2.0,1.0,36,55.208439634182746,72.0,3975.01,36.0,1987.5,0.0164
SKU_3523,Low Revenue + Low Volatility,14723.14,0.0608,2.0,1.0,19,26.186585617372536,38.0,995.09,19.0,497.55,0.024
SKU_3524,Low Revenue + Low Volatility,11197.92,0.1007,2.0,1.0,24,74.14555747196769,48.0,3558.99,24.0,1779.49,0.0248
SKU_3525,Low Revenue + Low Volatility,11084.29,0.0586,2.0,1.0,28,38.42307363693869,56.0,2151.69,28.0,1075.85,0.0232
SKU_3526,Low Revenue + Low Volatility,15193.28,0.147,2.0,1.0,18,57.416274271077526,36.0,2066.99,18.0,1033.49,0.0299
SKU_3527,Low Revenue + Low Volatility,6006.41,0.0539,2.0,1.0,13,60.94290021300092,26.0,1584.52,13.0,792.26,0.0274
SKU_3528,Low Revenue + Low Volatility,13905.59,0.1254,2.0,1.0,24,57.80591862377312,48.0,2774.68,24.0,1387.34,0.0183
SKU_3529,Low Revenue + Low Volatility,16580.48,0.1025,2.0,1.0,17,73.23801686251164,34.0,2490.09,17.0,1245.05,0.0165
SKU_3530,Low Revenue + Low Volatility,17423.19,0.0869,2.0,1.0,10,26.179160452419868,20.0,523.58,10.0,261.79,0.0219
SKU_3531,Low Revenue + Low Volatility,7557.96,0.0566,2.0,1.0,16,16.02381812802708,32.0,512.76,16.0,256.38,0.0264
SKU_3532,Low Revenue + Low Volatility,18461.29,0.1122,2.0,1.0,40,13.882598808553455,80.0,1110.61,40.0,555.3,0.0195
SKU_3533,Low Revenue + Low Volatility,14842.19,0.1085,2.0,1.0,27,71.44909053325173,54.0,3858.25,27.0,1929.13,0.0248
SKU_3534,Low Revenue + Low Volatility,18227.82,0.0781,2.0,1.0,21,78.13009349574276,42.0,3281.46,21.0,1640.73,0.0104
SKU_3535,Low Revenue + Low Volatility,12279.21,0.141,2.0,1.0,39,31.176857884329888,78.0,2431.79,39.0,1215.9,0.0285
SKU_3536,Low Revenue + Low Volatility,13130.5,0.0804,2.0,1.0,42,58.54597465024784,84.0,4917.86,42.0,2458.93,0.0255
SKU_3537,Low Revenue + Low Volatility,18785.57,0.095,2.0,1.0,16,10.623894892022424,32.0,339.96,16.0,169.98,0.0179
SKU_3538,Low Revenue + Low Volatility,18498.64,0.1044,2.0,1.0,37,23.204205708119144,74.0,1717.11,37.0,858.56,0.0177
SKU_3539,Low Revenue + Low Volatility,11722.41,0.06,2.0,1.0,12,58.24920677231301,24.0,1397.98,12.0,698.99,0.0121
SKU_3540,Low Revenue + Low Volatility,9116.19,0.1432,2.0,1.0,15,14.612099752066298,30.0,438.36,15.0,219.18,0.0263
SKU_3541,Low Revenue + Low Volatility,10897.56,0.0875,2.0,1.0,40,42.795703494387716,80.0,3423.66,40.0,1711.83,0.0254
SKU_3542,Low Revenue + Low Volatility,10816.46,0.0581,2.0,1.0,47,56.38082850617642,94.0,5299.8,47.0,2649.9,0.0226
SKU_3543,Low Revenue + Low Volatility,9303.0,0.0887,2.0,1.0,24,63.61707199138621,48.0,3053.62,24.0,1526.81,0.012
SKU_3544,Low Revenue + Low Volatility,9028.69,0.11,2.0,1.0,16,41.767113960705935,32.0,1336.55,16.0,668.27,0.0152
SKU_3545,Low Revenue + Low Volatility,17915.94,0.1014,2.0,1.0,39,54.11988276474401,78.0,4221.35,39.0,2110.68,0.0192
SKU_3546,Low Revenue + Low Volatility,6047.93,0.1195,2.0,1.0,36,47.77029406934429,72.0,3439.46,36.0,1719.73,0.0153
SKU_3547,Low Revenue + Low Volatility,15164.17,0.0555,2.0,1.0,26,13.661404045832477,52.0,710.39,26.0,355.2,0.0187
SKU_3548,Low Revenue + Low Volatility,7592.3,0.0785,2.0,1.0,27,61.99632810818925,54.0,3347.8,27.0,1673.9,0.0145
SKU_3549,Low Revenue + Low Volatility,10167.59,0.1319,2.0,1.0,31,22.06533411197625,62.0,1368.05,31.0,684.03,0.017
SKU_3550,Low Revenue + Low Volatility,5923.15,0.058,2.0,1.0,35,12.226387186368893,70.0,855.85,35.0,427.92,0.023
SKU_3551,Low Revenue + Low Volatility,9049.6,0.1355,2.0,1.0,36,41.581754140186064,72.0,2993.89,36.0,1496.94,0.0278
SKU_3552,Low Revenue + Low Volatility,16526.32,0.0592,2.0,1.0,49,70.59463110970572,98.0,6918.27,49.0,3459.14,0.0177
SKU_3553,Low Revenue + Low Volatility,18275.23,0.1334,2.0,1.0,33,20.558060636272003,66.0,1356.83,33.0,678.42,0.0238
SKU_3554,Low Revenue + Low Volatility,8322.91,0.0861,2.0,1.0,17,10.90002738818825,34.0,370.6,17.0,185.3,0.0127
SKU_3555,Low Revenue + Low Volatility,11953.22,0.1112,2.0,1.0,30,17.6985465035792,60.0,1061.91,30.0,530.96,0.0208
SKU_3556,Low Revenue + Low Volatility,12054.86,0.0653,2.0,1.0,38,35.45613800321247,76.0,2694.67,38.0,1347.33,0.0284
SKU_3557,Low Revenue + Low Volatility,18103.63,0.0566,2.0,1.0,30,50.612030899391264,60.0,3036.72,30.0,1518.36,0.0106
SKU_3558,Low Revenue + Low Volatility,16441.99,0.0716,2.0,1.0,12,23.51084937901248,24.0,564.26,12.0,282.13,0.0154
SKU_3559,Low Revenue + Low Volatility,12696.16,0.0628,2.0,1.0,40,66.13748035157994,80.0,5291.0,40.0,2645.5,0.0126
SKU_3560,Low Revenue + Low Volatility,15061.21,0.0812,2.0,1.0,36,62.730798438435734,72.0,4516.62,36.0,2258.31,0.0207
SKU_3561,Low Revenue + Low Volatility,17710.33,0.1014,2.0,1.0,36,58.710453161908944,72.0,4227.15,36.0,2113.58,0.0236
SKU_3562,Low Revenue + Low Volatility,5143.08,0.1089,2.0,1.0,18,44.12288658208808,36.0,1588.42,18.0,794.21,0.0112
SKU_3563,Low Revenue + Low Volatility,11043.35,0.129,2.0,1.0,42,35.56518685937897,84.0,2987.48,42.0,1493.74,0.0114
SKU_3564,Low Revenue + Low Volatility,18608.65,0.1156,2.0,1.0,42,36.29106346753676,84.0,3048.45,42.0,1524.22,0.0274
SKU_3565,Low Revenue + Low Volatility,16104.7,0.1109,2.0,1.0,35,45.21493744690133,70.0,3165.05,35.0,1582.52,0.0191
SKU_3566,Low Revenue + Low Volatility,13142.62,0.0912,2.0,1.0,37,15.412028081785817,74.0,1140.49,37.0,570.25,0.0193
SKU_3567,Low Revenue + Low Volatility,12944.67,0.0974,2.0,1.0,40,57.76138240069428,80.0,4620.91,40.0,2310.46,0.0289
SKU_3568,Low Revenue + Low Volatility,10216.55,0.0915,2.0,1.0,10,34.60552808065114,20.0,692.11,10.0,346.06,0.0164
SKU_3569,Low Revenue + Low Volatility,12807.81,0.1342,2.0,1.0,29,25.7331144557082,58.0,1492.52,29.0,746.26,0.0279
SKU_3570,Low Revenue + Low Volatility,14830.75,0.073,2.0,1.0,21,29.482894934904724,42.0,1238.28,21.0,619.14,0.0295
SKU_3571,Low Revenue + Low Volatility,11275.45,0.0506,2.0,1.0,26,22.620599970035247,52.0,1176.27,26.0,588.14,0.0148
SKU_3572,Low Revenue + Low Volatility,15712.3,0.1151,2.0,1.0,24,73.1097659869452,48.0,3509.27,24.0,1754.63,0.0203
SKU_3573,Low Revenue + Low Volatility,17918.48,0.0702,2.0,1.0,43,21.832626145378573,86.0,1877.61,43.0,938.8,0.0207
SKU_3574,Low Revenue + Low Volatility,7320.27,0.139,2.0,1.0,25,71.80482832264039,50.0,3590.24,25.0,1795.12,0.0273
SKU_3575,Low Revenue + Low Volatility,11773.21,0.1359,2.0,1.0,13,50.057037717791594,26.0,1301.48,13.0,650.74,0.0161
SKU_3576,Low Revenue + Low Volatility,11120.3,0.0577,2.0,1.0,17,70.72156687722021,34.0,2404.53,17.0,1202.27,0.026
SKU_3577,Low Revenue + Low Volatility,15311.97,0.0606,2.0,1.0,43,43.18449518338585,86.0,3713.87,43.0,1856.93,0.0294
SKU_3578,Low Revenue + Low Volatility,8748.01,0.0995,2.0,1.0,34,74.93436036367515,68.0,5095.54,34.0,2547.77,0.0268
SKU_3579,Low Revenue + Low Volatility,14603.76,0.1109,2.0,1.0,24,24.804352052584512,48.0,1190.61,24.0,595.3,0.0282
SKU_3580,Low Revenue + Low Volatility,18162.34,0.0775,2.0,1.0,37,48.82842269930922,74.0,3613.3,37.0,1806.65,0.0242
SKU_3581,Low Revenue + Low Volatility,11271.97,0.1217,2.0,1.0,18,18.80870833595684,36.0,677.11,18.0,338.56,0.0281
SKU_3582,Low Revenue + Low Volatility,18665.24,0.1095,2.0,1.0,11,41.30541996416551,22.0,908.72,11.0,454.36,0.0133
SKU_3583,Low Revenue + Low Volatility,19897.46,0.0825,2.0,1.0,26,49.893258765278965,52.0,2594.45,26.0,1297.22,0.0242
SKU_3584,Low Revenue + Low Volatility,6591.38,0.0525,2.0,1.0,19,52.39726555212204,38.0,1991.1,19.0,995.55,0.0246
SKU_3585,Low Revenue + Low Volatility,8495.8,0.125,2.0,1.0,18,35.58701578350954,36.0,1281.13,18.0,640.57,0.0188
SKU_3586,Low Revenue + Low Volatility,19255.7,0.0715,2.0,1.0,40,15.3434949516517,80.0,1227.48,40.0,613.74,0.0116
SKU_3587,Low Revenue + Low Volatility,19374.92,0.1334,2.0,1.0,11,55.87282499678569,22.0,1229.2,11.0,614.6,0.0224
SKU_3588,Low Revenue + Low Volatility,6465.61,0.092,2.0,1.0,33,44.190230231729444,66.0,2916.56,33.0,1458.28,0.011
SKU_3589,Low Revenue + Low Volatility,5224.98,0.1077,2.0,1.0,28,19.581520664607982,56.0,1096.57,28.0,548.28,0.0176
SKU_3590,Low Revenue + Low Volatility,7416.5,0.1373,2.0,1.0,26,75.51131785842698,52.0,3926.59,26.0,1963.29,0.0179
SKU_3591,Low Revenue + Low Volatility,19940.19,0.1364,2.0,1.0,19,76.89680635284103,38.0,2922.08,19.0,1461.04,0.03
SKU_3592,Low Revenue + Low Volatility,7699.99,0.0872,2.0,1.0,37,69.96243958819582,74.0,5177.22,37.0,2588.61,0.016
SKU_3593,Low Revenue + Low Volatility,12538.21,0.0709,2.0,1.0,47,69.07078103623182,94.0,6492.65,47.0,3246.33,0.0264
SKU_3594,Low Revenue + Low Volatility,17726.27,0.1275,2.0,1.0,37,16.90698931076393,74.0,1251.12,37.0,625.56,0.0111
SKU_3595,Low Revenue + Low Volatility,5306.02,0.0933,2.0,1.0,10,79.53940767077974,20.0,1590.79,10.0,795.39,0.0206
SKU_3596,Low Revenue + Low Volatility,14067.33,0.0692,2.0,1.0,12,38.02664759046121,24.0,912.64,12.0,456.32,0.0207
SKU_3597,Low Revenue + Low Volatility,9155.38,0.1404,2.0,1.0,24,21.418478110697947,48.0,1028.09,24.0,514.04,0.0226
SKU_3598,Low Revenue + Low Volatility,17935.02,0.0698,2.0,1.0,19,66.84712097520548,38.0,2540.19,19.0,1270.1,0.0262
SKU_3599,Low Revenue + Low Volatility,9251.92,0.0526,2.0,1.0,30,25.80115379241405,60.0,1548.07,30.0,774.03,0.0252
SKU_3600,Low Revenue + Low Volatility,15301.34,0.052,2.0,1.0,46,46.83227244687141,92.0,4308.57,46.0,2154.28,0.0252
SKU_3601,Low Revenue + Low Volatility,15113.29,0.1122,2.0,1.0,24,18.961124564240542,48.0,910.13,24.0,455.07,0.0186
SKU_3602,Low Revenue + Low Volatility,8322.4,0.1162,2.0,1.0,32,43.2252006293122,64.0,2766.41,32.0,1383.21,0.0245
SKU_3603,Low Revenue + Low Volatility,5521.99,0.0811,2.0,1.0,23,49.06990453820596,46.0,2257.22,23.0,1128.61,0.0198
SKU_3604,Low Revenue + Low Volatility,11138.74,0.082,2.0,1.0,24,41.21467719659399,48.0,1978.3,24.0,989.15,0.0113
SKU_3605,Low Revenue + Low Volatility,9337.9,0.0839,2.0,1.0,19,14.86407773268571,38.0,564.83,19.0,282.42,0.0278
SKU_3606,Low Revenue + Low Volatility,17134.67,0.118,2.0,1.0,18,43.94573214079343,36.0,1582.05,18.0,791.02,0.0278
SKU_3607,Low Revenue + Low Volatility,17005.46,0.0558,2.0,1.0,48,42.825999040857106,96.0,4111.3,48.0,2055.65,0.0165
SKU_3608,Low Revenue + Low Volatility,11855.36,0.1429,2.0,1.0,14,28.31341941034717,28.0,792.78,14.0,396.39,0.0283
SKU_3609,Low Revenue + Low Volatility,14097.68,0.0723,2.0,1.0,34,74.51211197602055,68.0,5066.82,34.0,2533.41,0.0252
SKU_3610,Low Revenue + Low Volatility,14063.89,0.15,2.0,1.0,35,39.24546328887793,70.0,2747.18,35.0,1373.59,0.018
SKU_3611,Low Revenue + Low Volatility,17407.37,0.0672,2.0,1.0,17,70.48810573374695,34.0,2396.6,17.0,1198.3,0.0166
SKU_3612,Low Revenue + Low Volatility,11375.04,0.1272,2.0,1.0,31,17.67646807434093,62.0,1095.94,31.0,547.97,0.0295
SKU_3613,Low Revenue + Low Volatility,9131.7,0.0723,2.0,1.0,34,32.321409894432705,68.0,2197.86,34.0,1098.93,0.0243
SKU_3614,Low Revenue + Low Volatility,8975.52,0.0581,2.0,1.0,21,22.343159763762802,42.0,938.41,21.0,469.21,0.0176
SKU_3615,Low Revenue + Low Volatility,13042.88,0.1375,2.0,1.0,18,38.588755149373476,36.0,1389.2,18.0,694.6,0.0228
SKU_3616,Low Revenue + Low Volatility,11737.22,0.1359,2.0,1.0,19,17.814568101961502,38.0,676.95,19.0,338.48,0.0214
SKU_3617,Low Revenue + Low Volatility,11601.81,0.0904,2.0,1.0,19,40.87243640919343,38.0,1553.15,19.0,776.58,0.0205
SKU_3618,Low Revenue + Low Volatility,6367.06,0.1202,2.0,1.0,18,34.770952041376546,36.0,1251.75,18.0,625.88,0.0229
SKU_3619,Low Revenue + Low Volatility,15779.06,0.1057,2.0,1.0,35,25.632053309180364,70.0,1794.24,35.0,897.12,0.0208
SKU_3620,Low Revenue + Low Volatility,8206.05,0.1353,2.0,1.0,44,54.95255883652205,88.0,4835.83,44.0,2417.91,0.0231
SKU_3621,Low Revenue + Low Volatility,7954.3,0.0815,2.0,1.0,36,76.56380417034823,72.0,5512.59,36.0,2756.3,0.0282
SKU_3622,Low Revenue + Low Volatility,11191.37,0.1024,2.0,1.0,40,24.49794314847108,80.0,1959.84,40.0,979.92,0.0299
SKU_3623,Low Revenue + Low Volatility,8416.68,0.0985,2.0,1.0,28,59.82535879289153,56.0,3350.22,28.0,1675.11,0.0242
SKU_3624,Low Revenue + Low Volatility,13757.87,0.0854,2.0,1.0,47,61.966662247972,94.0,5824.87,47.0,2912.43,0.0286
SKU_3625,Low Revenue + Low Volatility,10571.95,0.1391,2.0,1.0,15,44.86843614981037,30.0,1346.05,15.0,673.03,0.0272
SKU_3626,Low Revenue + Low Volatility,11733.68,0.0666,2.0,1.0,24,72.83678422703969,48.0,3496.17,24.0,1748.08,0.0159
SKU_3627,Low Revenue + Low Volatility,13057.54,0.065,2.0,1.0,38,77.6473046245388,76.0,5901.2,38.0,2950.6,0.0287
SKU_3628,Low Revenue + Low Volatility,8053.03,0.1077,2.0,1.0,14,35.35725164376946,28.0,990.0,14.0,495.0,0.0114
SKU_3629,Low Revenue + Low Volatility,7336.27,0.1157,2.0,1.0,23,55.572330860223126,46.0,2556.33,23.0,1278.16,0.0166
SKU_3630,Low Revenue + Low Volatility,18206.33,0.0695,2.0,1.0,11,56.354883253007856,22.0,1239.81,11.0,619.9,0.0228
SKU_3631,Low Revenue + Low Volatility,11505.86,0.0891,2.0,1.0,32,38.254486837675316,64.0,2448.29,32.0,1224.14,0.0205
SKU_3632,Low Revenue + Low Volatility,11181.4,0.1447,2.0,1.0,28,32.17537521462299,56.0,1801.82,28.0,900.91,0.0208
SKU_3633,Low Revenue + Low Volatility,5534.18,0.0747,2.0,1.0,33,75.36209387594694,66.0,4973.9,33.0,2486.95,0.0259
SKU_3634,Low Revenue + Low Volatility,12469.64,0.1168,2.0,1.0,29,65.29870845188728,58.0,3787.33,29.0,1893.66,0.0139
SKU_3635,Low Revenue + Low Volatility,13312.55,0.124,2.0,1.0,36,18.01251961821809,72.0,1296.9,36.0,648.45,0.0296
SKU_3636,Low Revenue + Low Volatility,13382.61,0.0948,2.0,1.0,33,18.39188501094209,66.0,1213.86,33.0,606.93,0.0187
SKU_3637,Low Revenue + Low Volatility,15605.47,0.1438,2.0,1.0,26,74.57799381969787,52.0,3878.06,26.0,1939.03,0.029
SKU_3638,Low Revenue + Low Volatility,7662.23,0.1237,2.0,1.0,34,15.69868355188471,68.0,1067.51,34.0,533.76,0.0177
SKU_3639,Low Revenue + Low Volatility,8783.35,0.0958,2.0,1.0,40,58.18949423702161,80.0,4655.16,40.0,2327.58,0.022
SKU_3640,Low Revenue + Low Volatility,17160.96,0.1069,2.0,1.0,37,25.87307728610882,74.0,1914.61,37.0,957.3,0.019
